message_id,conversation_id,timestamp,direction,sender_type,text
msg_00661,conv_0134,2026-06-14 15:53:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00662,conv_0134,2026-06-14 15:55:00,incoming,client,"Отлично, тогда на связи."
msg_00328,conv_0066,2026-06-14 16:02:00,incoming,client,"Хорошо, жду менеджера."
msg_00059,conv_0012,2026-06-14 16:03:00,incoming,client,"Отлично, тогда на связи."
msg_00329,conv_0066,2026-06-14 16:04:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00060,conv_0012,2026-06-14 16:05:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00061,conv_0012,2026-06-14 16:07:00,incoming,client,"Хорошо, жду менеджера."
msg_01029,conv_0209,2026-06-14 16:19:00,incoming,client,"Здравствуйте. Подскажите, вы работаете в воскресенье?"
msg_01030,conv_0209,2026-06-14 16:22:00,outgoing,bot,"Да, работаем в воскресенье по предварительной записи."
msg_01031,conv_0209,2026-06-14 16:39:00,incoming,client,"Отлично, тогда на связи."
msg_01032,conv_0209,2026-06-14 16:41:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00728,conv_0148,2026-06-14 17:44:00,incoming,client,Добрый день. Сколько примерно стоит PPF elements на Skoda Octavia?
msg_00729,conv_0148,2026-06-14 17:47:00,outgoing,bot,"Сориентирую по цене, но сначала уточню авто и объём работ."
msg_00730,conv_0148,2026-06-14 18:04:00,incoming,client,"Спасибо, подумаю и напишу."
msg_00731,conv_0148,2026-06-14 18:06:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00221,conv_0045,2026-06-14 18:41:00,incoming,client,"Здравствуйте. Нужно записаться на Ceramic coating, машина Lexus RX."
msg_00222,conv_0045,2026-06-14 18:44:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00223,conv_0045,2026-06-14 19:01:00,incoming,client,"Хорошо, жду менеджера."
msg_00224,conv_0045,2026-06-14 19:03:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00049,conv_0010,2026-06-14 19:04:00,incoming,client,"Здравствуйте. Нужно записаться на Window tinting, машина Range Rover Sport."
msg_00050,conv_0010,2026-06-14 19:07:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00051,conv_0010,2026-06-14 19:24:00,incoming,client,"Спасибо, подумаю и напишу."
msg_00052,conv_0010,2026-06-14 19:26:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00967,conv_0196,2026-06-15 09:51:00,incoming,client,"Здравствуйте. Подскажите, вы работаете в воскресенье?"
msg_00968,conv_0196,2026-06-15 09:54:00,outgoing,bot,"Да, работаем в воскресенье по предварительной записи."
msg_00969,conv_0196,2026-06-15 10:11:00,incoming,client,"Отлично, тогда на связи."
msg_00970,conv_0196,2026-06-15 10:13:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00971,conv_0196,2026-06-15 10:15:00,incoming,client,"Отлично, тогда на связи."
msg_00604,conv_0123,2026-06-15 10:24:00,incoming,client,Добрый день. Сколько примерно стоит Chrome delete на Mercedes-Benz E-Class?
msg_00605,conv_0123,2026-06-15 10:27:00,outgoing,bot,"Сориентирую по цене, но сначала уточню авто и объём работ."
msg_00606,conv_0123,2026-06-15 10:44:00,incoming,client,"Спасибо, подумаю и напишу."
msg_00607,conv_0123,2026-06-15 10:46:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00747,conv_0152,2026-06-15 10:56:00,incoming,client,Добрый день. Сколько примерно стоит Full PPF wrap на Audi A6?
msg_00748,conv_0152,2026-06-15 10:59:00,outgoing,bot,"Сориентирую по цене, но сначала уточню авто и объём работ."
msg_00749,conv_0152,2026-06-15 11:16:00,incoming,client,"Хорошо, жду менеджера."
msg_00178,conv_0036,2026-06-15 11:17:00,incoming,client,"Здравствуйте. Нужно записаться на Detailing wash, машина Skoda Octavia."
msg_00750,conv_0152,2026-06-15 11:18:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00179,conv_0036,2026-06-15 11:20:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00751,conv_0152,2026-06-15 11:20:00,incoming,client,"Хорошо, жду менеджера."
msg_00180,conv_0036,2026-06-15 11:37:00,incoming,client,"Спасибо, подумаю и напишу."
msg_00181,conv_0036,2026-06-15 11:39:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00767,conv_0156,2026-06-15 11:42:00,incoming,client,Добрый день. Сколько примерно стоит Ceramic coating на Geely Monjaro?
msg_00768,conv_0156,2026-06-15 11:45:00,outgoing,bot,"Сориентирую по цене, но сначала уточню авто и объём работ."
msg_00769,conv_0156,2026-06-15 12:02:00,incoming,client,"Хорошо, жду менеджера."
msg_00770,conv_0156,2026-06-15 12:04:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00771,conv_0156,2026-06-15 12:06:00,incoming,client,"Отлично, тогда на связи."
msg_00772,conv_0156,2026-06-15 12:08:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00038,conv_0008,2026-06-15 12:31:00,incoming,client,"Здравствуйте. Нужно записаться на Detailing wash, машина Mercedes-Benz E-Class."
msg_00039,conv_0008,2026-06-15 12:34:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00830,conv_0168,2026-06-15 12:50:00,incoming,client,Добрый день. Сколько примерно стоит Full PPF wrap на Range Rover Sport?
msg_00040,conv_0008,2026-06-15 12:51:00,incoming,client,"Отлично, тогда на связи."
msg_00041,conv_0008,2026-06-15 12:53:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00831,conv_0168,2026-06-15 12:53:00,outgoing,bot,"Сориентирую по цене, но сначала уточню авто и объём работ."
msg_00042,conv_0008,2026-06-15 12:55:00,incoming,client,"Хорошо, жду менеджера."
msg_00043,conv_0008,2026-06-15 12:57:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00832,conv_0168,2026-06-15 13:10:00,incoming,client,"Понял, спасибо."
msg_00833,conv_0168,2026-06-15 13:12:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00834,conv_0168,2026-06-15 13:14:00,incoming,client,"Спасибо, подумаю и напишу."
msg_00797,conv_0162,2026-06-15 13:21:00,incoming,client,Добрый день. Сколько примерно стоит Paint correction на Hyundai Santa Fe?
msg_00798,conv_0162,2026-06-15 13:24:00,outgoing,bot,"Сориентирую по цене, но сначала уточню авто и объём работ."
msg_00799,conv_0162,2026-06-15 13:41:00,incoming,client,"Спасибо, подумаю и напишу."
msg_00800,conv_0162,2026-06-15 13:43:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00801,conv_0162,2026-06-15 13:45:00,incoming,client,"Понял, спасибо."
msg_00053,conv_0011,2026-06-15 16:51:00,incoming,client,"Здравствуйте. Нужно записаться на Ceramic coating, машина Tesla Model 3."
msg_00054,conv_0011,2026-06-15 16:54:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00055,conv_0011,2026-06-15 17:11:00,incoming,client,"Хорошо, жду менеджера."
msg_00056,conv_0011,2026-06-15 17:13:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_01144,conv_0233,2026-06-16 10:02:00,incoming,client,"Здравствуйте. Нужно перенести запись, не успеваю приехать."
msg_01145,conv_0233,2026-06-16 10:05:00,outgoing,bot,"Понял. Я передам менеджеру запрос на перенос, он проверит запись и подтвердит."
msg_00215,conv_0044,2026-06-16 10:16:00,incoming,client,"Здравствуйте. Нужно записаться на Full PPF wrap, машина Kia K5."
msg_00216,conv_0044,2026-06-16 10:19:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_01146,conv_0233,2026-06-16 10:22:00,incoming,client,"Понял, спасибо."
msg_01147,conv_0233,2026-06-16 10:24:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_01148,conv_0233,2026-06-16 10:26:00,incoming,client,"Понял, спасибо."
msg_01095,conv_0223,2026-06-16 10:28:00,incoming,client,"Здравствуйте. Нужно перенести запись, не успеваю приехать."
msg_01149,conv_0233,2026-06-16 10:28:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_01096,conv_0223,2026-06-16 10:31:00,outgoing,bot,"Понял. Я передам менеджеру запрос на перенос, он проверит запись и подтвердит."
msg_00217,conv_0044,2026-06-16 10:36:00,incoming,client,"Хорошо, жду менеджера."
msg_00218,conv_0044,2026-06-16 10:38:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00219,conv_0044,2026-06-16 10:40:00,incoming,client,"Понял, спасибо."
msg_00220,conv_0044,2026-06-16 10:42:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_01097,conv_0223,2026-06-16 10:48:00,incoming,client,"Отлично, тогда на связи."
msg_01098,conv_0223,2026-06-16 10:50:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_01099,conv_0223,2026-06-16 10:52:00,incoming,client,"Хорошо, жду менеджера."
msg_00928,conv_0188,2026-06-16 12:16:00,incoming,client,"Здравствуйте. Подскажите, вы работаете в воскресенье?"
msg_00929,conv_0188,2026-06-16 12:19:00,outgoing,bot,"Да, работаем в воскресенье по предварительной записи."
msg_00930,conv_0188,2026-06-16 12:36:00,incoming,client,"Хорошо, жду менеджера."
msg_00931,conv_0188,2026-06-16 12:38:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_01131,conv_0230,2026-06-16 13:52:00,incoming,client,"Здравствуйте. Нужно перенести запись, не успеваю приехать."
msg_01132,conv_0230,2026-06-16 13:55:00,outgoing,bot,"Понял. Я передам менеджеру запрос на перенос, он проверит запись и подтвердит."
msg_01121,conv_0228,2026-06-16 13:57:00,incoming,client,"Здравствуйте. Нужно перенести запись, не успеваю приехать."
msg_01122,conv_0228,2026-06-16 14:00:00,outgoing,bot,"Понял. Я передам менеджеру запрос на перенос, он проверит запись и подтвердит."
msg_01133,conv_0230,2026-06-16 14:12:00,incoming,client,"Хорошо, жду менеджера."
msg_01134,conv_0230,2026-06-16 14:14:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_01123,conv_0228,2026-06-16 14:17:00,incoming,client,"Отлично, тогда на связи."
msg_01124,conv_0228,2026-06-16 14:19:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00481,conv_0099,2026-06-16 14:59:00,incoming,client,"Здравствуйте. Нужно записаться на Interior dry cleaning, машина Skoda Octavia."
msg_00482,conv_0099,2026-06-16 15:02:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00483,conv_0099,2026-06-16 15:19:00,incoming,client,"Хорошо, жду менеджера."
msg_00399,conv_0082,2026-06-16 15:21:00,incoming,client,"Здравствуйте. Нужно записаться на Chrome delete, машина Kia K5."
msg_00484,conv_0099,2026-06-16 15:21:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00485,conv_0099,2026-06-16 15:23:00,incoming,client,"Понял, спасибо."
msg_00400,conv_0082,2026-06-16 15:24:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00888,conv_0180,2026-06-16 15:37:00,incoming,client,"Здравствуйте. Подскажите, вы работаете в воскресенье?"
msg_00889,conv_0180,2026-06-16 15:40:00,outgoing,bot,"Да, работаем в воскресенье по предварительной записи."
msg_00401,conv_0082,2026-06-16 15:41:00,incoming,client,"Спасибо, подумаю и напишу."
msg_00402,conv_0082,2026-06-16 15:43:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00403,conv_0082,2026-06-16 15:45:00,incoming,client,"Отлично, тогда на связи."
msg_00404,conv_0082,2026-06-16 15:47:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00890,conv_0180,2026-06-16 15:57:00,incoming,client,"Отлично, тогда на связи."
msg_00891,conv_0180,2026-06-16 15:59:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_01061,conv_0216,2026-06-16 16:48:00,incoming,client,"Здравствуйте. Нужно перенести запись, не успеваю приехать."
msg_01062,conv_0216,2026-06-16 16:51:00,outgoing,bot,"Понял. Я передам менеджеру запрос на перенос, он проверит запись и подтвердит."
msg_01063,conv_0216,2026-06-16 17:08:00,incoming,client,"Хорошо, жду менеджера."
msg_01064,conv_0216,2026-06-16 17:10:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_01065,conv_0216,2026-06-16 17:12:00,incoming,client,"Спасибо, подумаю и напишу."
msg_00426,conv_0087,2026-06-16 17:38:00,incoming,client,"Здравствуйте. Нужно записаться на Interior dry cleaning, машина Honda Accord 8."
msg_00427,conv_0087,2026-06-16 17:41:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00428,conv_0087,2026-06-16 17:58:00,incoming,client,"Спасибо, подумаю и напишу."
msg_00429,conv_0087,2026-06-16 18:00:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00647,conv_0132,2026-06-16 18:01:00,incoming,client,Добрый день. Сколько примерно стоит Paint correction на Tesla Model 3?
msg_00405,conv_0083,2026-06-16 18:03:00,incoming,client,"Здравствуйте. Нужно записаться на Interior dry cleaning, машина Honda Accord 8."
msg_00648,conv_0132,2026-06-16 18:04:00,outgoing,bot,"Сориентирую по цене, но сначала уточню авто и объём работ."
msg_00406,conv_0083,2026-06-16 18:06:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00649,conv_0132,2026-06-16 18:21:00,incoming,client,"Спасибо, подумаю и напишу."
msg_00407,conv_0083,2026-06-16 18:23:00,incoming,client,"Отлично, тогда на связи."
msg_00650,conv_0132,2026-06-16 18:23:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00408,conv_0083,2026-06-16 18:25:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00651,conv_0132,2026-06-16 18:25:00,incoming,client,"Понял, спасибо."
msg_00409,conv_0083,2026-06-16 18:27:00,incoming,client,"Отлично, тогда на связи."
msg_00410,conv_0083,2026-06-16 18:29:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00033,conv_0007,2026-06-16 18:48:00,incoming,client,"Здравствуйте. Нужно записаться на Chrome delete, машина Kia K5."
msg_00034,conv_0007,2026-06-16 18:51:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_01075,conv_0219,2026-06-16 19:06:00,incoming,client,"Здравствуйте. Нужно перенести запись, не успеваю приехать."
msg_00035,conv_0007,2026-06-16 19:08:00,incoming,client,"Понял, спасибо."
msg_01076,conv_0219,2026-06-16 19:09:00,outgoing,bot,"Понял. Я передам менеджеру запрос на перенос, он проверит запись и подтвердит."
msg_00036,conv_0007,2026-06-16 19:10:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00037,conv_0007,2026-06-16 19:12:00,incoming,client,"Спасибо, подумаю и напишу."
msg_01077,conv_0219,2026-06-16 19:26:00,incoming,client,"Спасибо, подумаю и напишу."
msg_01078,conv_0219,2026-06-16 19:28:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00956,conv_0194,2026-06-17 10:15:00,incoming,client,"Здравствуйте. Подскажите, вы работаете в воскресенье?"
msg_00957,conv_0194,2026-06-17 10:18:00,outgoing,bot,"Да, работаем в воскресенье по предварительной записи."
msg_00958,conv_0194,2026-06-17 10:35:00,incoming,client,"Спасибо, подумаю и напишу."
msg_00959,conv_0194,2026-06-17 10:37:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00522,conv_0107,2026-06-17 10:38:00,incoming,client,"Здравствуйте. Нужно записаться на Chrome delete, машина Audi A6."
msg_00960,conv_0194,2026-06-17 10:39:00,incoming,client,"Спасибо, подумаю и напишу."
msg_00523,conv_0107,2026-06-17 10:41:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00961,conv_0194,2026-06-17 10:41:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00524,conv_0107,2026-06-17 10:58:00,incoming,client,"Понял, спасибо."
msg_00525,conv_0107,2026-06-17 11:00:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00526,conv_0107,2026-06-17 11:02:00,incoming,client,"Хорошо, жду менеджера."
msg_00560,conv_0115,2026-06-17 12:03:00,incoming,client,"Здравствуйте. Нужно записаться на Paint correction, машина Skoda Octavia."
msg_00854,conv_0173,2026-06-17 12:05:00,incoming,client,Добрый день. Сколько примерно стоит Paint correction на Lexus RX?
msg_00561,conv_0115,2026-06-17 12:06:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_01106,conv_0225,2026-06-17 12:07:00,incoming,client,"Здравствуйте. Нужно перенести запись, не успеваю приехать."
msg_00855,conv_0173,2026-06-17 12:08:00,outgoing,bot,"Сориентирую по цене, но сначала уточню авто и объём работ."
msg_01107,conv_0225,2026-06-17 12:10:00,outgoing,bot,"Понял. Я передам менеджеру запрос на перенос, он проверит запись и подтвердит."
msg_00562,conv_0115,2026-06-17 12:23:00,incoming,client,"Понял, спасибо."
msg_00563,conv_0115,2026-06-17 12:25:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00856,conv_0173,2026-06-17 12:25:00,incoming,client,"Хорошо, жду менеджера."
msg_00564,conv_0115,2026-06-17 12:27:00,incoming,client,"Спасибо, подумаю и напишу."
msg_00857,conv_0173,2026-06-17 12:27:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_01108,conv_0225,2026-06-17 12:27:00,incoming,client,"Спасибо, подумаю и напишу."
msg_01109,conv_0225,2026-06-17 12:29:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00556,conv_0114,2026-06-17 13:47:00,incoming,client,"Здравствуйте. Нужно записаться на Interior dry cleaning, машина Range Rover Sport."
msg_00557,conv_0114,2026-06-17 13:50:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00558,conv_0114,2026-06-17 14:07:00,incoming,client,"Хорошо, жду менеджера."
msg_00559,conv_0114,2026-06-17 14:09:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00999,conv_0203,2026-06-17 16:17:00,incoming,client,"Здравствуйте. Подскажите, вы работаете в воскресенье?"
msg_01000,conv_0203,2026-06-17 16:20:00,outgoing,bot,"Да, работаем в воскресенье по предварительной записи."
msg_00950,conv_0193,2026-06-17 16:34:00,incoming,client,"Здравствуйте. Подскажите, вы работаете в воскресенье?"
msg_00951,conv_0193,2026-06-17 16:37:00,outgoing,bot,"Да, работаем в воскресенье по предварительной записи."
msg_01001,conv_0203,2026-06-17 16:37:00,incoming,client,"Хорошо, жду менеджера."
msg_01002,conv_0203,2026-06-17 16:39:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_01003,conv_0203,2026-06-17 16:41:00,incoming,client,"Хорошо, жду менеджера."
msg_00952,conv_0193,2026-06-17 16:54:00,incoming,client,"Понял, спасибо."
msg_00953,conv_0193,2026-06-17 16:56:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00954,conv_0193,2026-06-17 16:58:00,incoming,client,"Хорошо, жду менеджера."
msg_00955,conv_0193,2026-06-17 17:00:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00736,conv_0150,2026-06-17 18:17:00,incoming,client,Добрый день. Сколько примерно стоит Paint correction на Honda Accord 8?
msg_00737,conv_0150,2026-06-17 18:20:00,outgoing,bot,"Сориентирую по цене, но сначала уточню авто и объём работ."
msg_00738,conv_0150,2026-06-17 18:37:00,incoming,client,"Спасибо, подумаю и напишу."
msg_00739,conv_0150,2026-06-17 18:39:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00740,conv_0150,2026-06-17 18:41:00,incoming,client,"Понял, спасибо."
msg_00741,conv_0150,2026-06-17 18:43:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00492,conv_0101,2026-06-17 18:53:00,incoming,client,"Здравствуйте. Нужно записаться на Window tinting, машина Range Rover Sport."
msg_00234,conv_0048,2026-06-17 18:54:00,incoming,client,"Здравствуйте. Нужно записаться на Full PPF wrap, машина Audi A6."
msg_00493,conv_0101,2026-06-17 18:56:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00235,conv_0048,2026-06-17 18:57:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00494,conv_0101,2026-06-17 19:13:00,incoming,client,"Хорошо, жду менеджера."
msg_00236,conv_0048,2026-06-17 19:14:00,incoming,client,"Хорошо, жду менеджера."
msg_00495,conv_0101,2026-06-17 19:15:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00237,conv_0048,2026-06-17 19:16:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00496,conv_0101,2026-06-17 19:17:00,incoming,client,"Хорошо, жду менеджера."
msg_00238,conv_0048,2026-06-17 19:18:00,incoming,client,"Спасибо, подумаю и напишу."
msg_00463,conv_0095,2026-06-18 10:53:00,incoming,client,"Здравствуйте. Нужно записаться на Interior dry cleaning, машина Volkswagen Tiguan."
msg_00464,conv_0095,2026-06-18 10:56:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00465,conv_0095,2026-06-18 11:13:00,incoming,client,"Спасибо, подумаю и напишу."
msg_00466,conv_0095,2026-06-18 11:15:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00467,conv_0095,2026-06-18 11:17:00,incoming,client,"Понял, спасибо."
msg_00468,conv_0095,2026-06-18 11:19:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00789,conv_0160,2026-06-18 11:45:00,incoming,client,Добрый день. Сколько примерно стоит Window tinting на Hyundai Santa Fe?
msg_00778,conv_0158,2026-06-18 11:48:00,incoming,client,Добрый день. Сколько примерно стоит PPF elements на Mercedes-Benz E-Class?
msg_00790,conv_0160,2026-06-18 11:48:00,outgoing,bot,"Сориентирую по цене, но сначала уточню авто и объём работ."
msg_00779,conv_0158,2026-06-18 11:51:00,outgoing,bot,"Сориентирую по цене, но сначала уточню авто и объём работ."
msg_00791,conv_0160,2026-06-18 12:05:00,incoming,client,"Спасибо, подумаю и напишу."
msg_00792,conv_0160,2026-06-18 12:07:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00780,conv_0158,2026-06-18 12:08:00,incoming,client,"Спасибо, подумаю и напишу."
msg_00781,conv_0158,2026-06-18 12:10:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00782,conv_0158,2026-06-18 12:12:00,incoming,client,"Хорошо, жду менеджера."
msg_00976,conv_0198,2026-06-18 12:42:00,incoming,client,"Здравствуйте. Подскажите, вы работаете в воскресенье?"
msg_00977,conv_0198,2026-06-18 12:45:00,outgoing,bot,"Да, работаем в воскресенье по предварительной записи."
msg_00978,conv_0198,2026-06-18 13:02:00,incoming,client,"Хорошо, жду менеджера."
msg_00979,conv_0198,2026-06-18 13:04:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00980,conv_0198,2026-06-18 13:06:00,incoming,client,"Отлично, тогда на связи."
msg_00981,conv_0198,2026-06-18 13:08:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00121,conv_0024,2026-06-18 14:14:00,incoming,client,"Здравствуйте. Нужно записаться на Ceramic coating, машина Audi A6."
msg_00122,conv_0024,2026-06-18 14:17:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_01008,conv_0205,2026-06-18 14:26:00,incoming,client,"Здравствуйте. Подскажите, вы работаете в воскресенье?"
msg_01009,conv_0205,2026-06-18 14:29:00,outgoing,bot,"Да, работаем в воскресенье по предварительной записи."
msg_00123,conv_0024,2026-06-18 14:34:00,incoming,client,"Понял, спасибо."
msg_00124,conv_0024,2026-06-18 14:36:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_01010,conv_0205,2026-06-18 14:46:00,incoming,client,"Понял, спасибо."
msg_01011,conv_0205,2026-06-18 14:48:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00354,conv_0072,2026-06-18 14:50:00,incoming,client,"Здравствуйте. Нужно записаться на Window tinting, машина Toyota Camry."
msg_01012,conv_0205,2026-06-18 14:50:00,incoming,client,"Хорошо, жду менеджера."
msg_01013,conv_0205,2026-06-18 14:52:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00355,conv_0072,2026-06-18 14:53:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00356,conv_0072,2026-06-18 15:10:00,incoming,client,"Понял, спасибо."
msg_00357,conv_0072,2026-06-18 15:12:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00358,conv_0072,2026-06-18 15:14:00,incoming,client,"Отлично, тогда на связи."
msg_00359,conv_0072,2026-06-18 15:16:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00444,conv_0091,2026-06-18 16:56:00,incoming,client,"Здравствуйте. Нужно записаться на Full PPF wrap, машина Audi A6."
msg_00445,conv_0091,2026-06-18 16:59:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00446,conv_0091,2026-06-18 17:16:00,incoming,client,"Отлично, тогда на связи."
msg_00447,conv_0091,2026-06-18 17:18:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00448,conv_0091,2026-06-18 17:20:00,incoming,client,"Отлично, тогда на связи."
msg_00673,conv_0137,2026-06-18 17:45:00,incoming,client,Добрый день. Сколько примерно стоит Full PPF wrap на Audi A6?
msg_00674,conv_0137,2026-06-18 17:48:00,outgoing,bot,"Сориентирую по цене, но сначала уточню авто и объём работ."
msg_00675,conv_0137,2026-06-18 18:05:00,incoming,client,"Хорошо, жду менеджера."
msg_00676,conv_0137,2026-06-18 18:07:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_01004,conv_0204,2026-06-18 18:12:00,incoming,client,"Здравствуйте. Подскажите, вы работаете в воскресенье?"
msg_01005,conv_0204,2026-06-18 18:15:00,outgoing,bot,"Да, работаем в воскресенье по предварительной записи."
msg_01006,conv_0204,2026-06-18 18:32:00,incoming,client,"Отлично, тогда на связи."
msg_01007,conv_0204,2026-06-18 18:34:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00377,conv_0077,2026-06-19 10:02:00,incoming,client,"Здравствуйте. Нужно записаться на Interior dry cleaning, машина Hyundai Santa Fe."
msg_00378,conv_0077,2026-06-19 10:05:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00379,conv_0077,2026-06-19 10:22:00,incoming,client,"Отлично, тогда на связи."
msg_00380,conv_0077,2026-06-19 10:24:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_01079,conv_0220,2026-06-19 11:22:00,incoming,client,"Здравствуйте. Нужно перенести запись, не успеваю приехать."
msg_01080,conv_0220,2026-06-19 11:25:00,outgoing,bot,"Понял. Я передам менеджеру запрос на перенос, он проверит запись и подтвердит."
msg_00911,conv_0185,2026-06-19 11:29:00,incoming,client,"Здравствуйте. Подскажите, вы работаете в воскресенье?"
msg_00912,conv_0185,2026-06-19 11:32:00,outgoing,bot,"Да, работаем в воскресенье по предварительной записи."
msg_01081,conv_0220,2026-06-19 11:42:00,incoming,client,"Понял, спасибо."
msg_01082,conv_0220,2026-06-19 11:44:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_01083,conv_0220,2026-06-19 11:46:00,incoming,client,"Спасибо, подумаю и напишу."
msg_01084,conv_0220,2026-06-19 11:48:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00913,conv_0185,2026-06-19 11:49:00,incoming,client,"Отлично, тогда на связи."
